logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://jobindo.com/mobile/thumbnails/628283903.jpg,SPG dan SPB,Rhino Advertising,"Malang, Jawa Timur",0,0,,"Persyaratan 
 Pria/ Wanita usia max 27 
 Mempunyai kepercayaan diri 
 Bisa bekerja dengan team 
 Good attitude (sikap ramah) 
 Mau belajar dan suka tantangan 
 Boleh berhijab 
 tinggi badan dan berat badan BEBAS",,"
 Deskripsi Pekerjaan
Flyering, sampling, selling

",0,0,SLTA/Sederajat ,,0,0,27/01/2017 16:27:00,https://jobindo.com/Lowongan-Pekerjaan-spg-dan-spb-15594.html
https://jobindo.com/mobile/thumbnails/70212611.jpg,Customer Service Officer,PT. BIOMETRIK CITRA SOLUSI,"Surabaya, Jawa Timur",0,0,,"Persyaratan 
 Pria/wanita, usia max. 25 tahun 
 Pendidikan min. SMK/D1 jurusan Teknik Informatika/Rekayasa Perangkat Lunak/Teknik Komputer Jaringan 
 Berpengalaman atau fresh graduate 
 Mahir mengoperasikan komputer (Ms. Office, email & internet)",,,0,0,SLTA/Sederajat ,,0,0,10/01/2017 12:25:00,https://jobindo.com/Lowongan-Pekerjaan-customer-service-officer-14547.html
https://jobindo.com/mobile/thumbnails/51139991.jpg,Tutor Visit,Homeschooling Kak Seto (HSKS) Pusat,"Jakarta Timur, DKI Jakarta",0,0,,"Persyaratan 
 Laki-laki / Perempuan. 
 Usia 21-36 Tahun. 
 Menikah / Belum Menikah. 
 1-2 tahun Pengalaman Kerja. 
 Pendidikan S1. 
 Memiliki kreativitas yang Tinggi. 
 Ceria 
 Mampu memanajemen kelas dengan baik. 
 Mampu memahami Kondisi Psikologis siswa. 
 Mampu berkomunikasi dengan baik. 
 memiliki Attitude yang baik serta mau belajar.",,"
 Deskripsi Pekerjaan
Mengajar siswa
Berkomunikasi dengan siswa / orang tua siswa/ koordinator wilayah / kepala bagian.
Bersedia mengikuti kegiatan yang HSKS.
Membuat laporan perkembangan siswa
Membuat Lesson Plan.
Berkomunikasi dengan Wali kelas & Konselor / Psikolog

",0,2,Sarjana ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-tutor-visit-43854.html
https://jobindo.com/mobile/thumbnails/79332215.jpg,IT Website,PT.Altron Technology,"Jakarta Barat, DKI Jakarta",0,0,,"Persyaratan 
 Pendidikan Minimal SMA/D3/S1 Informatika/ Sederajat (Berijazah). 
 Pria dan Wanita 
 Memahami cara membuat website standar. 
 Familiar dengan Software Adobe Photoshop, Adobe Dreamweaver, Microsoft Office. 
 Memahami CMS ( Seperti Wordpress, Prestashop, dll ). 
 Memahami Blogger. 
 Memahami S.E.O (Search Engine Optimization). 
 Familiar dengan toko online dan sosial media. 
 Dapat membuat konten/artikel dengan baik. 
 Siap bekerja secepatnya. 
 Jujur dan tanggung jawab terhadap pekerjaan.",,"
 Deskripsi Pekerjaan
Membangun sebuah website CMS prestashop/wordpress.
Mengelola dan monitor website.
Edit gambar produk untuk di upload ke website dan toko online.
Promosi produk ke online atau sosial media.
Optimasi website untuk pencarian google.
Optimasi produk untuk pencarian google.
Menulis konten artikel seputar produk yang akan dipromosikan.
Melaksanakan Tugas dari atasan.
 ",0,2,SLTA/Sederajat ,,0,0,27/11/2017 14:42:00,https://jobindo.com/Lowongan-Pekerjaan-it-website-26835.html
https://jobindo.com/mobile/thumbnails/19144034.jpg,Marketing IT,Morning Glory Enterprise,"Surabaya, Jawa Timur",0,0,,"Persyaratan 
 Pria/Wanita, usia maks. 33 tahun 
 SMA/SMK/D1/D2/D3/S1 Jurusan T. Informatika, Sistem Informasi, Rekayasa Perangkat lunak, Teknik Komputer dan Jaringan. 
 Memiliki pengalaman di bidang yang sama min. 1 tahun 
 Punya passion di bidang teknologi 
 Mengutamakan Integritas, ketelitian, Inisiatif dan aktif, dan dapat bekerja dibawah tekanan 
 Mampu bekerja dalam tim, mau belajar hal-hal baru, bekerja dengan target, pantang menyerah 
 Diutamakan berdomisili di Surabaya dan sekitarnya serta bersedia ditempatkan di Surabaya 
 TERPENTING : Terbiasa bekerja dengan target",,"
 Deskripsi Pekerjaan
Melakukan demo/presentasi software ke customer
Membuat requirement kebutuhan customer
Melakukan support dan membantu customer dalam menjalankan program (apabila dibutuhkan)
Melakukan training program ke customer
Melakukan penjualan
Memiliki komunikasi yang baik

",0,2,Diploma 3 ,,0,0,14/11/2019 15:20:00,https://jobindo.com/Lowongan-Pekerjaan-marketing-it-49963.html
,Operator Ayam Gepuk,Ayam Gepuk Mewek,,0,0,,,,,0,0,,,0,0,22/12/2022 09:01:11,https://www.jobstreet.co.id/id/job/operator-ayam-gepuk-4154065?jobId=jobstreet-id-job-4154065&sectionRank=24273&token=0~a70176a4-50cf-45a9-b35f-c63feecb707a&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/45710250.jpg,Operator Depot Air Minum Modern,PT MANAJEMEN WARALABA BERSAMA,DKI Jakarta,0,0,,"Persyaratan 
 Pria atau Wanita 
 Usia 18-35 Tahun 
 Pendidikan min. SMP/Sederajat 
 Memiliki KTP, SKCK 
 Diutamakan memiliki SIM C (Aktif) 
 Bersedia untuk penempatan kerja Jabodetabek 
 Jujur,Rajin,Bertanggung Jawab, Pekerja Keras dan Ramah 
 Diutamakan untuk TIDAK MEROKOK 
 Tidak Bertato, dan Tidak di tindik 
 Dapat mengendarai Sepeda Motor 
 Berpenampilan Bersih dan Rapih menjadi Point Plus untuk perusahaan",,"
 Deskripsi Pekerjaan
Mengurus dan Mengelola outlet yang telah di tetapkan
Bekerjasama dengan Rekan kerja untuk meningkatkan Penjualan, Menjalin Hubungan baik dengan Pelanggan
Melakukan Sebar Brosur ke lingkungan penduduk sekitar dengan Radius 2 Km
Mengisi dan Mengantar Galon pesanan kepada pelanggan sesuai dengan SOP yang sudah di tetapkan
Melakukan Promosi Harian via WA (Broadcast dan Share product Knowladge kepada pelanggan).

",0,2,SLTP/Sederajat ,,0,0,12/08/2020 09:07:00,https://jobindo.com/Lowongan-Pekerjaan-operator-depot-air-54516.html
https://jobindo.com/mobile/thumbnails/80798439.jpg,Staff Finance & Accounting (Samarinda),PT Indovisual Group,"Samarinda, Kalimantan Timur",0,0,,"Persyaratan 
 Wanita, D3 Akutansi 
 Mengerti Siklus/alur Akutansi 
 Mengerti Jurnal 
 Jujur, Bertanggung Jawab, Siap Dengan Deadline",,"
 Deskripsi Pekerjaan
Mengatur Keuangan Yang Ada Di Perusahaan Cabang Samarinda

",0,2,Diploma 3 ,,0,0,04/05/2019 15:25:00,https://jobindo.com/Lowongan-Pekerjaan-staff-finance-accounting-45366.html
https://jobindo.com/mobile/thumbnails/53909074.jpg,Management Representatif,PT REFRATECH MANDALA PERKASA,"Bogor, Jawa Barat",0,0,,"Persyaratan 
 Laki - Laki, max. usia 35th 
 Pengalaman min. 2th di posisi yang sama 
 Paham mengenai prosedur ISO 9001 : 2015 
 Mempunyai sertifikat Audit ISO 
 Memiliki inisiatif, aktif dan kooperatif 
 Terbiasa melakukan training ISO 
 Bahasa Inggris min. Pasif 
 Lokasi kerja area Citeureup - Bogor",,,2,5,Diploma 3 ,,0,0,03/01/2018 15:22:00,https://jobindo.com/Lowongan-Pekerjaan-management-representatif-28263.html
https://image-service-cdn.seek.com.au/34304067e77726fde6322f788dd805b21c859b11/a868bcb8fbb284f4e8301904535744d488ea93c1,Customer Service - Night Shift,INDOASIA INTERIOR,Bali,1,50,Penuh Waktu,"Pelayanan ,  Layanan Pelanggan",Pegawai (non-manajemen & non-supervisor),"France and Son Company is an online store in furniture for United States market seeks applications from qualified candidates for Customer Service position in Bali. Must live and be able to work in Bali. No work from home. Requirements:•Maximum 30 years Old•Bachelors Degree in the related field master’s preferred•Minimum 2 years experience in the same field•Excellent communication and interpersonal skills•Fluent in English both in writing and speaking•Able to work under pressure•Able to work as a team• Night shift 9 PM - 4 AM (WITA) Job Description:•Manage large amounts of incoming emails•Generate sales leads•Identify and assess customers’ needs to achieve satisfaction•Build sustainable relationship and trust with customer accounts through open and interactive communication•Provide accurate, valid and complete information to the customer•Handle customer complaints, provide appropriate solutions and alternatives within the time limits; follow up to ensure resolution",2,0,Sarjana (S1),IDR,4.500.000 , 5.200.000 ,09/12/2022 06:22:25,https://www.jobstreet.co.id/id/job/customer-service-night-shift-4138338?jobId=jobstreet-id-job-4138338&sectionRank=29750&token=0~9d9b576a-3694-490f-a3ce-1e237b14f81c&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/f2c6de469a701ca946387b3a58e78ddd134008ca/a868bcb8fbb284f4e8301904535744d488ea93c1,SCM / Purchase Asst / Buyer - Chemicals/Mechanical/Electrical Products,PT MFF Oilfield Service And Engineering,Jakarta Selatan,1,50,,,,,0,0,,,0,0,30/12/2022 11:35:20,https://www.jobstreet.co.id/id/job/scm-purchase-asst-buyer-chemicals-mechanical-electrical-products-4162776?jobId=jobstreet-id-job-4162776&sectionRank=11526&token=0~bfa71424-77c5-488a-9215-cbb447c1189f&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/e37093a0b99bbb22387435c53542413255d07f0e/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,SALES Representative,PT. Asma Galaxy Geumilau,,0,0,,,,,0,0,,IDR,3.000.000 , 4.200.000 ,29/12/2022 08:17:07,https://www.jobstreet.co.id/id/job/sales-representative-4161218?jobId=jobstreet-id-job-4161218&sectionRank=18914&token=0~e2aee087-f299-4ce6-b2c3-8af762e565c2&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/45816313.jpg,Field On Street (Cirebon/Tasikmalaya),Activate Asia,"Tasikmalaya, Jawa Barat",0,0,,"Persyaratan 
 Pria 
 Usia Max 30 
 Pendidikan Min SMA/SMK Sederajat 
 Mempunyai Smartphone Sendiri 
 Lebih diutamakan pengalaman FOS",,"
 Deskripsi Pekerjaan

Mentraining toko untuk memakai aplikasi dari federal oil
Visit atau mobile ke toko-toko yang jaraknya berjauhan
Segmen (Toko Onderdil dan Bengkel)
 ",0,2,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-field-on-street-26481.html
https://jobindo.com/mobile/thumbnails/491522939.jpg,Staf Marketing Kain,PT. MAHAMERU CENTRATAMA SPINNING MILLS,"Garut, Jawa Barat",0,0,,"Persyaratan 
 Wanita max. 30 tahun 
 Minimal lulusan S1 
 Memiliki pengalaman kerja minimal 3 tahun dibidang yang sama 
 Memiliki semangat yang tinggi 
 Mampu menjalin relasi dengan baik 
 Mampu berkomunikasi yang baik 
 Mampu menjalankan Ms. Office (Word, Excel, Power Point) 
 Memiliki kendaraan pribadi (min. motor) 
 Mengetahui proses produksi dan jenis-jenis kain lebih diutamakan 
 Memiliki kemampuan Bahasa Inggris",,"
 Deskripsi Pekerjaan
Memperkenalkan, mempromosikan, memasarkan produk perusahaan kepada konsumen
Menganalisa calon konsumen dari segi kebutuhan konsumen
Mengidentifikasi analisa pasar dan menginformasikan kepada General Manager atau Board of Director
Membuat laporan pencapaian sasaran mutu, rencana mutu, standar proses, dan intruksi kerja terkait

",0,2,Diploma 3 ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-staf-marketing-kain-44130.html
https://jobindo.com/mobile/thumbnails/26272098.jpg,Desainer Mekanik (Mechanical Drafter ++),PT Daelim Indonesia,"Bekasi, Jawa Barat",0,0,,"Persyaratan 
 Pendidikan min. SMK Teknik (D3 Teknik Perancangan Manufaktur atau Teknik Mesin lebih disukai) 
 Umur max. 40 tahun 
 Paham komponen mesin, gambar teknik, autoCAD, & pengembangan produk 
 Pengalaman di bidang yang sama min. 1 tahun",,"
 Deskripsi Pekerjaan
Merealisasikan kebutuhan pelanggan ke dalam bentuk desain (desain baru, modifikasi, maupun RO) secara akurat & tepat waktu;
Melakukan riset dan mengembangkan produk baru;
Mengidentifikasi kebutuhan bahan dan mesin yang digunakan;
Mengontrol progress pembuatan sample produk yg didesain;
Membantu pekerjaan atasan di bagian mesin dan maintenance.

",0,2,SLTA/Sederajat ,,0,0,16/12/2017 14:13:00,https://jobindo.com/Lowongan-Pekerjaan-desainer-mekanik-mechanical-27785.html
https://jobindo.com/mobile/thumbnails/970707122.jpg,Research & Commercial Analyst Junior Manager,PT Lion Super Indo,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan Requirements: Has experience min. 3 years as Researcher from reputable Marketing Research Agency, with specialization in Quantitative Research; Understand Qualitative Research as well is more preferred. Previous experience in Consumer Goods or retail industry is more preferable. Excellent analytical thinking process and pay high attention to details Has passion in commercial analysis (data analysis) is additional value Proficient at using English (spoken & written) is a must, including excellent report writing Flexible to work both at office and on field as well Maximum age 30 years",,,2,5,Diploma 3 ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-research-commercial-analyst-506.html
https://jobindo.com/mobile/thumbnails/40645016.jpg,Staff Pajak,PT. Makmur Artha Cemerlang,"Mojokerto, Jawa Timur",0,0,,"Persyaratan 
 Pendidikan min. D3 jurusan Akuntansi 
 Usia Maks. 30 tahun 
 Berpengalaman min. 2thn dalam bidang yang sama 
 Memahami dan mampu mengelola laporan pajak badan usaha 
 Bersedia ditempatkan di Puri, Kabupaten Mojokerto",,"
 Deskripsi Pekerjaan
Mengelola administrasi dan laporan pajak perusahaan
Membuat laporan hasil pekerjaan kepada pimpinan bagian
Menghitung, mencetak dan membuat laporan pajak sesuai alur proses kerja yang sudah ada

",0,2,Diploma 3 ,,0,0,08/02/2022 11:46:00,https://jobindo.com/Lowongan-Pekerjaan-staff-pajak-61109.html
https://jobindo.com/mobile/thumbnails/34848782.jpg,Guru TIK / Komputer,Sekolah Stella Maris Teluk Gong,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan 
 Wanita / Pria 
 Fresh Graduate - 35th 
 Kreatif, Jujur, Suka Mempelajari Materi Baru 
 Dapat Menguasai Kelas dan Materi",,,0,2,Sarjana ,,0,0,24/01/2017 10:56:00,https://jobindo.com/Lowongan-Pekerjaan-guru-tik-komputer-15398.html
https://jobindo.com/mobile/thumbnails/88385438.jpg,Call Center Quality Control Specialists,Rimedo Pro,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Fluency in Bahasa Indonesia, knowlage of English language 
 PC ownership at active user level 
 Customer focus 
 Work experience not required 
 Work on remote (from home) 
 For remote work you need to have stabile internet conection, computer, headsets, silent place for work, mobile phone 
 Work from 7 to 14pm, or 14 to 21pm",,"
 Deskripsi Pekerjaan

Quality control of call center operators through listening to calls
Monitoring the implementation of internal regulations of the company
Recommendations for improving the efficiency of operators
Calling out non-purchased orders ‚informing customers
Reciving incoming calls from custimers
 ",0,2,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-call-center-quality-43777.html
https://jobindo.com/mobile/thumbnails/5736363.jpg,Office Boy,ROXY GROUP,"Jakarta Pusat, DKI Jakarta",0,0,,"Persyaratan 
 Laki-laki / perempuan, usia 18 - 35 tahun 
 Pendidikan minimal SMP 
 Pengalaman minimal 1 tahun sebagai Office Boy / Office Girl, fresh graduate dipersilahkan melamar 
 Siap bekerja secepatnya",,"
 Deskripsi Pekerjaan
Membersihkan dan merapikan meja, kursi, ruangan kerja lingkungan kantor
Membersihkan lantai / vacum carpet
Melayani permintaan fotokopi, mengambil/mengantarkan barang/dokumen
Membereskan perlengkapan makan/minum karyawan
Memesan air galon dan memasang galon ke dispenser
Membuang sampah dan memastikan ruang kantor bersih
Menyediakan makanan/minuman/segala kebutuhan untuk tamu-tamu perusahaan
Siap bekerja secepatnya

",0,2,SLTP/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-office-boy-20566.html
,GURU,PAUD IT AL-ADZKIA,,0,0,,,,,0,0,,,0,0,26/12/2022 08:58:43,https://www.jobstreet.co.id/id/job/guru-4157201?jobId=jobstreet-id-job-4157201&sectionRank=22679&token=0~6788f7e6-3a48-4c21-a06b-837f798969ab&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/507691703.jpg,Finance,PT Prodigy Infinitech,,0,0,,"Persyaratan Requirements PT Prodigy Infinitech membuka kesempatan lowongan kerja sebagai Finance, dengan syarat: Pria / Wanita max. 35 tahun Pendidikan D3 - S1 Akuntansi / Keuangan / Perpajakan Pengalaman min. 2 tahun sebagai Staf Finance. Pengalaman mengurus pembayaran Giro , kas kecil , mutasi bank , treasury Mengerti jurnal , rekonsiliasi bank , AR/AP , Kasir Cekatan dalam mengoperasikan komputer Memahami proses penagihan dan jatuh tempo pembayaran Teliti , Jujur , tanggung jawab dan dapat bekerja mandiri. Mampu berbahasa Inggris , Mandarin ( merupakan nilai tambah ) Penempatan di Bali Kirim lamaran dan CV ke : hrd@prodigy.co.id HEAD OFFICE INTERACTIVE PRIMA ONLINE WISMA ADR Jl Pluit Raya 1 Nomor 1 Pluit penjaringan Jakarta Utara 021 6618424 MARKETING OFFICE ISTANA KUTA GALERIA RUKO RIVERSIDE Jl Patih Jelantik No 12 – 12a Kuta BALI - 0361 8496203",,,0,0,,,0,0,23/11/2015 03:18:00,https://jobindo.com/Lowongan-Pekerjaan-finance-202.html
https://karir-production.nos.jkt-1.neo.id/logos/84/3157184/rgflogo.jpg,Senior Business Analyst - IT Consulting (A-82172),PT RGF Human Resources Agent Indonesia,Jakarta - Prov. DKI-Jakarta,0,0,,"Persyaratan Minimum Bachelor's degree in Economy/Accounting/Mathematics/Information Technology.
 Business English proficiency.
 Minimum 3 years of experience as IT Business Analyst and programmer (Working experience in financial industry will be a plus).
 Experienced in writing SQL statements (queries, DML DDL), functional design, SIT, UAT scenario & script.
 Good communication skill, good interpersonal skill, strong analytical and problem solving skills, proactive.
 Willing to work under multi finance client. [Only CV in English will be processed]",Staf Senior,"Tanggung Jawab Understand and support user's requirement.
 Documentation creation (requirement, functional design, SIT and UAT scenario and script).
 Write SQL statements (queries, DML, DDL).
 Create reports and giving presentations.
 Other responsibilities as needed.",3,0,Sarjana/S1,IDR,13.000.000,16.000.000,23/11/2022 14:55:07,https://www.karir.com/opportunities/1354745
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e8c6dfdad8a08e1accd28313df8fe0df.jpg,Guest Service (English-Chat),PT. Mindo Small Business Solutions,Yogyakarta,0,0,Penuh Waktu,Other | Skills Excellent Written And Spoken English Skills Good Communication Skills Good Problem Solving Skills,,"Deskripsi pekerjaan Guest Service (English-Chat) PT. Mindo Small Business Solutions We are looking for fluent English speakers to join our growing Guest Service Department. If you are a fluent English speaker and have some customer service experience, you are welcome to apply. Responsibility : Responding to emails and live chats originating from overseas customers. Initiate a phone call with overseas customers. Be in charge of helping guests with their vacation rental reservations and helping to ensure they have a great vacation rental experience from the time they search for the perfect property until they check out. Handling and resolving customer complaints. Communicating and coordinating with colleagues and internal departments. Requirements : Must have excellent written and verbal English communication skills, fast and accurate typing, create grammatically correct responses without any spelling errors Have a good problem analysis and problem-solving skills. Fluently English Speaking with no accent Comfortable using computers. Fast learner on new software Preferably have the experience with customer service/call, center/banking, tele-sales / online shopping/insurance/logistic, hospitality and tourism industry (exposure to international clients would be an advantage) Can successfully communicate with the customer to gather information and learn about their needs and expectations Hard Worker, patient, highly responsible, punctual, honest, professional, able to work under pressure Applicants must be willing to work 24 hours shifting system",1,3,,IDR,2.500.000,3.500.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/guest-service-english-chat/b97023a4-5712-4ab8-9d16-437ec997ace0
https://jobindo.com/mobile/thumbnails/77930603.jpg,Accounting Staff,INTEGRAGROUP,"Sidoarjo, Jawa Timur",0,0,,"Persyaratan 
 Pendidikan Min. S1 Akunting 
 Usia Max. 30 Th 
 Siap Mobile Ke Cabang 
 Siap Di Sidoarjo",,"
 Deskripsi Pekerjaan
Melakukan pengaturan administrasi keuangan perusahaan
Menyusun dan membuat laporan keuangan perusahaan
Menyusun dan membuat laporan perpajakan perusahaan
Menyusun dan membuat anggaran pengeluaran perusahaan secara periodik (bulanan atau tahunan )
Menyusun dan membuat anggaran pendapatan perusahaan secara periodik (bulanan atau tahunan )
Melakukan pembayaran gaji karyawan
Menyusun dan membuat surat-surat yang berhubungan dengan perbankan dan kemampuan keuangan perusahaan
",0,2,Sarjana ,,0,0,02/06/2016 13:11:00,https://jobindo.com/Lowongan-Pekerjaan-accounting-staff-6282.html
https://jobindo.com/mobile/thumbnails/64266896.jpg,SPB (Bogor),GMP,"Bogor, Jawa Barat",0,0,,"Persyaratan 
 laki2 
 lajang 
 mak.25 th 
 ada ijazah asli",,"
 Deskripsi Pekerjaan
Melayani Customer yg membeli ke toko
Merapihkan etalase toko

",0,2,SLTA/Sederajat ,,0,0,13/12/2016 15:22:00,https://jobindo.com/Lowongan-Pekerjaan-spb-bogor-13230.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,Engineering Manager,PT. Mitra Insan Sejahtera,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Pria. Max 45 th. 
 Min S1 Teknik Elektro/ Teknik Mesin. 
 Pengalaman Min 5 th di bidang Engineering.",,"
 Deskripsi Pekerjaan
Melakukan maintenance mesin-mesin produksi,
Melakukan pemeriksaan terhadap jalannya mesin dalam melaksanakan produksi,
Membuat laporan jalannya mesin dalam melaksanakan produksi.
 ",5,10,Sarjana ,,0,0,08/09/2018 15:28:00,https://jobindo.com/Lowongan-Pekerjaan-engineering-manager-37776.html
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/49c70528cc398222eec155e2b38f2c4f.jpg,STAFF OFFICE,PT. IBF Yogyakarta,Bandung,0,0,Penuh Waktu,Management | Skills Marketing Communications Good Comunication Skill Communication,,Deskripsi pekerjaan STAFF OFFICE PT. IBF Yogyakarta - Melakukan Riset Analisa Pasar - Melakukan Riset Laporan Keuangan - Melakukam Riset Pengelolaan Data,0,0,,IDR,100,5.000.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/staff-office/5b1b3886-e006-4a2e-b2ae-fc12c5df3983
https://jobindo.com/mobile/thumbnails/21236541.jpg,Operator Produksi,PT. IMMANUEL SUKSES ABADI,"Tangerang, Banten",0,0,,"Persyaratan Persyaratan : 
 • Pria 
 • Usia : 18 - 30 thn 
 • Pendidikan min SMP/sederajat 
 • Pengalaman di bagian Crusher lebih diutamakan 
 • Sehat jasmani dan rohani 
 • Bersedia bekerja dibawah tekanan 
 • Bersedia Lembur dan shifting 
 • Bersedia penempatan Jatake, Tangerang Kirim lamaran ke alamat email : hrd@kerin-id.com",,"
 Deskripsi PekerjaanMenjadi operator Produksi di bagian Crusher. ",0,2,SLTP/Sederajat ,,0,0,07/09/2020 14:25:00,https://jobindo.com/Lowongan-Pekerjaan-operator-produksi-54852.html
https://image-service-cdn.seek.com.au/95823a3f8a2d9e64b59a0397aa9fe2fd5efebc08/a868bcb8fbb284f4e8301904535744d488ea93c1,Drafter Arsitek & Infrastruktur,CIPUTRA GROUP,Tangerang,501,1000,Penuh Waktu,"Bangunan/Konstruksi ,  Arsitek/Desain Interior",Pegawai (non-manajemen & non-supervisor),"Deskripsi Pekerjaan : Menggambar & merevisi gambar sesuai arahan Arsitek atau Engineer Melakukan pengarsipan gambar & dokumen pendukung Persyaratan Kerja : Minimal pendidikan  D3/ S1 Arsitek/Teknik Sipil Minimal 3 tahun di pengalaman yang sama (wajib menguasai Arsitektur dan Infrastruktur) Menguasai Autocad, Sketch Up, Revit & Photoshop Bersedia ditempatkan di Serpong",3,0,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",,0,0,12/12/2022 11:14:26,https://www.jobstreet.co.id/id/job/drafter-arsitek-infrastruktur-4141225?jobId=jobstreet-id-job-4141225&sectionRank=29221&token=0~36d983b1-b511-4737-afa8-042b826e5216&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/4fb7f744f69856ae19de3be4ec73125d1f52e19a/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Secretary,PT Petrosea Tbk,Tangerang,2001,5000,Penuh Waktu,"Sumber Daya Manusia/Personalia ,  Sekretaris",Supervisor/Koordinator,"Job Responsibilities: Support Asset Management department for all Assets - heavy equioments documentation (license, tax document) Develop and maintain hard copy and electronic filing system as well as document confidentiality to provide administration support in accordance with Petrosea procedures Project progress monitoring reports through various supportive third party applications Organize and manage meetings take minutes at those meetings to ensure meeting efficiency Prepare correspondence, reports, and materials for publications/ reports and presentations to ensure all publications/ reports and presentations materials are complete and ready to use Organize and schedule arrangements for Directors, including air travel and expenses claim reimbursement to provide secretarial assistance Key Qualifications: Minimum Diploma / Degree (preferable in Administration / Secretary) Minimal 6 years experiences in project secretarial duties Experienced in managing documentation related to Heavy Equipments assets Computer literate Experienced in project monitoring progress report application is a plus point (Jira,Microsoft Teams)",6,0,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",,0,0,12/12/2022 10:00:14,https://www.jobstreet.co.id/id/job/secretary-4141064?jobId=jobstreet-id-job-4141064&sectionRank=26811&token=0~0a44c740-ea52-4f7c-b4b6-c67ca2c26322&fr=SRP%20Job%20Listing
,Barista,Cafe Takana,Tangerang,0,0,Paruh Waktu,"Hotel/Restoran ,  Makanan/Minuman/Pelayanan Restoran",,Kualifikasi Pekerjaan : Min pendidikan SMK/SMA Niat bekerja Berpenampilan menarik Memiliki skck aktif Deskripsi Pekerjaan : Melayani pembelian pelanggan Membuat makanan dan minuman sesuai pesanan Mencatat stok harian Memesan bahan baku yg hampir menipis Menjaga kebersihan cafe Mencatat penjualan,1,0,,,0,0,12/12/2022 04:59:27,https://www.jobstreet.co.id/id/job/barista-4140297?jobId=jobstreet-id-job-4140297&sectionRank=31175&token=0~27300e36-f9f5-4629-8eef-74d4c55fe89d&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9451495a5a2b363c790defb62773099e.jpg,DIGITAL MARKETING,CV Australindo Makmur Bersama,"Kalideres, Jakarta",0,0,Penuh Waktu,Design | Skills Creative Thinking Graphic Design Fluent In Social Media Copywriting,,"Deskripsi pekerjaan DIGITAL MARKETING CV Australindo Makmur Bersama Kualifikasi : Usia Maksimal 30 tahun Pendidikan D3/S1 semua jurusan Memiliki laptop pribadi (akan diberikan allowance) Kreatif, inisiatif dan detail Menguasai Design Grafis Menguasai Google ads, Facebook ads, Tiktok ads (kemampuan di sosial media lainnya menjadi nilai tambah) Up-to-date mengenai trend digital marketing Memahami social media analytics, strategi iklan dan copywriting Deskripsi Pekerjaan : Menangani 2 brand (Passion Pasta & 8 Fruitz/8 Veggies) Membuat content Social Media (video & foto), iklan dan brosur Melakukan analisa Socmed Ads dan campaign untuk meningkatkan brand awareness Membuat laporan kinerja pemasaran digital secara berkala",1,3,,IDR,4.500.000,5.500.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/digital-marketing/d1704184-c32e-4125-b4fe-364fed2fd1df
